UC;Nome;Aprovados;Reprovados;NaoAvaliados;Abandonos;Inscritos;Curso;Semestre;Ano
425173;Introdução à Segurança Informática;7;2;0;0;9;Mestrado Bolonha em Segurança Informática;1;2022
425160;Vida Artificial;0;1;0;0;1;Curso Livre em Erasmus;1;2022
425160;Vida Artificial;1;0;0;0;1;Licenciatura Bolonha em Meteorologia, Oceanografia e Geofísica;1;2022
425160;Vida Artificial;2;0;2;0;4;Mestrado Bolonha em Bioinformática e Biologia Computacional;1;2022
425160;Vida Artificial;1;0;0;0;1;Mestrado Bolonha em Ciência de Dados;1;2022
425160;Vida Artificial;0;1;1;0;2;Mestrado Bolonha em Engenharia Biomédica e Biofísica;1;2022
425160;Vida Artificial;14;1;4;0;19;Mestrado Bolonha em Engenharia Informática;1;2022
425160;Vida Artificial;1;0;0;0;1;Mestrado Bolonha em Física;1;2022
425160;Vida Artificial;3;2;2;0;7;Mestrado Bolonha em Informática;1;2022
425160;Vida Artificial;1;0;0;0;1;Mestrado Bolonha em Segurança Informática;1;2022
425157;Tolerância a Faltas Distribuída;18;3;1;0;22;Mestrado Bolonha em Engenharia Informática;1;2022
425157;Tolerância a Faltas Distribuída;1;1;1;1;4;Mestrado Bolonha em Informática;1;2022
425157;Tolerância a Faltas Distribuída;2;1;0;1;4;Mestrado Bolonha em Segurança Informática;1;2022
425152;Tecnologia de Bases de Dados;23;0;0;0;23;Mestrado Bolonha em Ciência de Dados;1;2022
425149;Software Fiável;1;0;1;0;2;Curso Livre em Regime Livre;1;2022
425149;Software Fiável;17;5;4;0;26;Mestrado Bolonha em Engenharia Informática;1;2022
425149;Software Fiável;2;0;1;0;3;Mestrado Bolonha em Informática;1;2022
425149;Software Fiável;1;0;0;0;1;Mestrado Bolonha em Segurança Informática;1;2022
425146;Sistemas Multi-Agente;22;0;3;0;25;Mestrado Bolonha em Engenharia Informática;1;2022
425146;Sistemas Multi-Agente;3;1;3;0;7;Mestrado Bolonha em Informática;1;2022
425141;Segurança de Software;0;1;0;0;1;Curso Livre em Erasmus;1;2022
425141;Segurança de Software;1;0;0;0;1;Curso Livre em Mobilidade alunos estrangeiros;1;2022
425141;Segurança de Software;26;5;0;0;31;Mestrado Bolonha em Engenharia Informática;1;2022
425141;Segurança de Software;6;1;0;0;7;Mestrado Bolonha em Informática;1;2022
425121;Fundamentos de Segurança;1;0;0;0;1;Licenciatura Bolonha em Meteorologia, Oceanografia e Geofísica;1;2022
425121;Fundamentos de Segurança;11;3;0;0;14;Mestrado Bolonha em Informática;1;2022
425117;Design de Software;23;2;2;0;27;Mestrado Bolonha em Engenharia Informática;1;2022
425117;Design de Software;9;2;1;0;12;Mestrado Bolonha em Informática;1;2022
425113;Computação Móvel;2;0;0;0;2;Curso Livre em Erasmus;1;2022
425113;Computação Móvel;0;0;1;0;1;Curso Livre em Regime Livre;1;2022
425113;Computação Móvel;3;0;0;0;3;Licenciatura Bolonha em Engenharia Informática;1;2022
425113;Computação Móvel;30;3;1;0;34;Mestrado Bolonha em Engenharia Informática;1;2022
425113;Computação Móvel;3;0;0;0;3;Mestrado Bolonha em Informática;1;2022
425113;Computação Móvel;1;0;0;0;1;Mestrado Bolonha em Segurança Informática;1;2022
425105;Introdução às Bases de Dados;3;0;0;0;3;Curso Livre em Erasmus;1;2022
425105;Introdução às Bases de Dados;1;0;0;0;1;Curso Livre em Regime Livre;1;2022
425105;Introdução às Bases de Dados;2;0;0;0;2;Licenciatura Bolonha em Engenharia Física;1;2022
425105;Introdução às Bases de Dados;4;0;0;0;4;Mestrado Bolonha em Bioestatística;1;2022
425105;Introdução às Bases de Dados;12;0;0;0;12;Mestrado Bolonha em Bioinformática e Biologia Computacional;1;2022
425105;Introdução às Bases de Dados;0;0;1;0;1;Mestrado Bolonha em Ciência de Dados;1;2022
425105;Introdução às Bases de Dados;10;0;0;0;10;Mestrado Bolonha em Informática;1;2022
425105;Introdução às Bases de Dados;4;0;0;0;4;Mestrado Bolonha em Matemática Aplicada à Economia e Gestão;1;2022
425105;Introdução às Bases de Dados;1;0;0;0;1;Mestrado Bolonha em Química Tecnológica;1;2022
425105;Introdução às Bases de Dados;1;0;0;0;1;Mestrado Bolonha em Sistemas de Informação Geográfica - Tecnologias e Aplicações;1;2022
425280;Metodologias Ofensivas e Defensivas de CiberSegurança;0;0;1;0;1;Curso Livre em Regime Livre;2;2022
425280;Metodologias Ofensivas e Defensivas de CiberSegurança;19;0;1;4;24;Mestrado Bolonha em Engenharia Informática;2;2022
425280;Metodologias Ofensivas e Defensivas de CiberSegurança;5;1;0;0;6;Mestrado Bolonha em Informática;2;2022
425280;Metodologias Ofensivas e Defensivas de CiberSegurança;14;0;2;1;17;Mestrado Bolonha em Segurança Informática;2;2022
425277;Gestão e Organização Empresarial;2;0;0;0;2;Curso Livre em Regime Livre;2;2022
425277;Gestão e Organização Empresarial;4;0;0;0;4;Licenciatura Bolonha em Engenharia Informática;2;2022
425277;Gestão e Organização Empresarial;65;2;4;0;71;Mestrado Bolonha em Engenharia Informática;2;2022
425269;Aprendizagem Automática Avançada;1;0;2;0;3;Curso Livre em Erasmus;2;2022
425269;Aprendizagem Automática Avançada;1;0;0;0;1;Curso Livre em Regime Livre;2;2022
425269;Aprendizagem Automática Avançada;3;0;0;0;3;Licenciatura Bolonha em Engenharia Física;2;2022
425269;Aprendizagem Automática Avançada;1;0;0;0;1;Licenciatura Bolonha em Engenharia Informática;2;2022
425269;Aprendizagem Automática Avançada;1;0;0;0;1;Mestrado Bolonha em Bioinformática e Biologia Computacional;2;2022
425269;Aprendizagem Automática Avançada;14;1;3;0;18;Mestrado Bolonha em Ciência de Dados;2;2022
425269;Aprendizagem Automática Avançada;1;0;0;0;1;Mestrado Bolonha em Engenharia Física;2;2022
425269;Aprendizagem Automática Avançada;10;0;4;0;14;Mestrado Bolonha em Engenharia Informática;2;2022
425269;Aprendizagem Automática Avançada;1;0;0;0;1;Mestrado Bolonha em Física;2;2022
425269;Aprendizagem Automática Avançada;7;0;4;0;11;Mestrado Bolonha em Informática;2;2022
425269;Aprendizagem Automática Avançada;1;0;0;0;1;Mestrado Bolonha em Segurança Informática;2;2022
425267;Linguagens de Domínio;11;2;0;2;15;Mestrado Bolonha em Engenharia Informática;2;2022
425267;Linguagens de Domínio;1;1;0;2;4;Mestrado Bolonha em Informática;2;2022
425260;Seminário de Investigação II;3;0;2;0;5;Mestrado Bolonha em Ciência Cognitiva;2;2022
425256;Tecnologia da Linguagem;10;1;15;0;26;Mestrado Bolonha em Ciência Cognitiva;2;2022
425255;Fundamentos da Computação;3;0;0;0;3;Curso Livre em Regime Livre;2;2022
425255;Fundamentos da Computação;12;0;13;0;25;Mestrado Bolonha em Ciência Cognitiva;2;2022
425253;Métodos e Estudos com Utilizadores;2;0;0;0;2;Curso Livre em Erasmus;2;2022
425253;Métodos e Estudos com Utilizadores;1;0;0;0;1;Curso Livre em Regime Livre;2;2022
425253;Métodos e Estudos com Utilizadores;1;0;0;0;1;Licenciatura Bolonha em Engenharia Informática;2;2022
425253;Métodos e Estudos com Utilizadores;1;0;0;0;1;Licenciatura Bolonha em Meteorologia, Oceanografia e Geofísica;2;2022
425253;Métodos e Estudos com Utilizadores;1;0;0;0;1;Mestrado Bolonha em Ciência Cognitiva;2;2022
425253;Métodos e Estudos com Utilizadores;1;0;0;1;2;Mestrado Bolonha em Ciência de Dados;2;2022
425253;Métodos e Estudos com Utilizadores;5;0;1;1;7;Mestrado Bolonha em Engenharia Informática;2;2022
425253;Métodos e Estudos com Utilizadores;5;0;0;0;5;Mestrado Bolonha em Informática;2;2022
425242;Prospeção de Dados;4;0;0;0;4;Curso Livre em Erasmus;2;2022
425242;Prospeção de Dados;1;0;0;0;1;Curso Livre em Regime Livre;2;2022
425242;Prospeção de Dados;2;0;0;0;2;Licenciatura Bolonha em Engenharia Física;2;2022
425242;Prospeção de Dados;1;0;0;0;1;Licenciatura Bolonha em Engenharia Informática;2;2022
425242;Prospeção de Dados;8;0;2;0;10;Mestrado Bolonha em Bioinformática e Biologia Computacional;2;2022
425242;Prospeção de Dados;20;0;2;0;22;Mestrado Bolonha em Ciência de Dados;2;2022
425242;Prospeção de Dados;1;0;0;0;1;Mestrado Bolonha em Engenharia Física;2;2022
425242;Prospeção de Dados;10;0;2;0;12;Mestrado Bolonha em Engenharia Informática;2;2022
425242;Prospeção de Dados;2;0;0;0;2;Mestrado Bolonha em Física;2;2022
425242;Prospeção de Dados;19;0;0;0;19;Mestrado Bolonha em Informática;2;2022
425242;Prospeção de Dados;1;0;0;0;1;Mestrado Bolonha em Sistemas de Informação Geográfica - Tecnologias e Aplicações;2;2022
425241;Estudos Avançados em Bioinformatica e Biologia Computacional;13;0;1;0;14;Mestrado Bolonha em Bioinformática e Biologia Computacional;2;2022
425240;Computação em Nuvem;1;0;1;0;2;Curso Livre em Erasmus;2;2022
425240;Computação em Nuvem;0;0;3;0;3;Curso Livre em Regime Livre;2;2022
425240;Computação em Nuvem;1;0;0;0;1;Licenciatura Bolonha em Meteorologia, Oceanografia e Geofísica;2;2022
425240;Computação em Nuvem;5;2;6;0;13;Mestrado Bolonha em Ciência de Dados;2;2022
425240;Computação em Nuvem;30;0;4;0;34;Mestrado Bolonha em Engenharia Informática;2;2022
425240;Computação em Nuvem;8;0;4;0;12;Mestrado Bolonha em Informática;2;2022
425240;Computação em Nuvem;5;0;2;0;7;Mestrado Bolonha em Segurança Informática;2;2022
425237;Sistemas Ciberfísicos;3;1;0;0;4;Mestrado Bolonha em Engenharia Informática;2;2022
425237;Sistemas Ciberfísicos;1;0;0;0;1;Mestrado Bolonha em Informática;2;2022
425237;Sistemas Ciberfísicos;2;0;0;0;2;Mestrado Bolonha em Segurança Informática;2;2022
425234;Procedimentos de Segurança e Manuseamento de Informação Classificada;0;0;1;0;1;Curso Livre em Regime Livre;2;2022
425234;Procedimentos de Segurança e Manuseamento de Informação Classificada;5;0;2;0;7;Mestrado Bolonha em Segurança Informática;2;2022
425213;Ontologias aplicadas às Ciências;1;0;0;0;1;Curso Livre em Regime Livre;2;2022
425213;Ontologias aplicadas às Ciências;14;0;0;0;14;Mestrado Bolonha em Bioinformática e Biologia Computacional;2;2022
425208;Robôs Móveis;2;0;0;0;2;Curso Livre em Erasmus;2;2022
425208;Robôs Móveis;1;0;0;0;1;Curso Livre em Regime Livre;2;2022
425208;Robôs Móveis;4;0;2;0;6;Licenciatura Bolonha em Engenharia Física;2;2022
425208;Robôs Móveis;3;0;0;0;3;Licenciatura Bolonha em Engenharia Informática;2;2022
425208;Robôs Móveis;1;0;0;0;1;Mestrado Bolonha em Engenharia Biomédica e Biofísica;2;2022
425208;Robôs Móveis;4;0;3;0;7;Mestrado Bolonha em Engenharia Física;2;2022
425208;Robôs Móveis;14;0;2;0;16;Mestrado Bolonha em Engenharia Informática;2;2022
425208;Robôs Móveis;7;1;3;0;11;Mestrado Bolonha em Informática;2;2022
425205;Inteligência Artificial em Jogos;0;0;1;0;1;Curso Livre em Erasmus;2;2022
425205;Inteligência Artificial em Jogos;1;0;0;0;1;Licenciatura Bolonha em Engenharia Física;2;2022
425205;Inteligência Artificial em Jogos;0;1;1;0;2;Licenciatura Bolonha em Engenharia Informática;2;2022
425205;Inteligência Artificial em Jogos;0;0;1;0;1;Licenciatura Bolonha em Tecnologias de Informação;2;2022
425205;Inteligência Artificial em Jogos;13;3;2;0;18;Mestrado Bolonha em Engenharia Informática;2;2022
425205;Inteligência Artificial em Jogos;6;2;0;0;8;Mestrado Bolonha em Informática;2;2022
425202;Complementos de Programação;1;0;0;0;1;Curso Livre em Erasmus;2;2022
425202;Complementos de Programação;11;0;4;0;15;Mestrado Bolonha em Bioinformática e Biologia Computacional;2;2022
425202;Complementos de Programação;0;0;2;0;2;Mestrado Bolonha em Engenharia Geoespacial;2;2022
425202;Complementos de Programação;11;1;4;0;16;Mestrado Bolonha em Informática;2;2022
425202;Complementos de Programação;1;0;2;0;3;Mestrado Bolonha em Sistemas de Informação Geográfica - Tecnologias e Aplicações;2;2022
425194;Bioinformática;4;0;0;0;4;Curso Livre em Erasmus;2;2022
425194;Bioinformática;3;0;0;0;3;Licenciatura Bolonha em Engenharia Biomédica e Biofísica;2;2022
425194;Bioinformática;1;0;0;0;1;Licenciatura Bolonha em Engenharia Informática;2;2022
425194;Bioinformática;7;0;0;0;7;Mestrado Bolonha em Bioestatística;2;2022
425194;Bioinformática;16;2;0;0;18;Mestrado Bolonha em Bioinformática e Biologia Computacional;2;2022
425194;Bioinformática;15;0;1;0;16;Mestrado Bolonha em Bioquímica e Biomedicina;2;2022
425194;Bioinformática;3;0;1;0;4;Mestrado Bolonha em Ciência de Dados;2;2022
425194;Bioinformática;2;1;1;0;4;Mestrado Bolonha em Engenharia Biomédica e Biofísica;2;2022
425194;Bioinformática;1;0;0;0;1;Mestrado Bolonha em Engenharia Informática;2;2022
425194;Bioinformática;3;0;1;0;4;Mestrado Bolonha em Informática;2;2022
425184;Tolerância a Intrusões;1;0;0;0;1;Curso Livre em Regime Livre;2;2022
425184;Tolerância a Intrusões;11;3;4;0;18;Mestrado Bolonha em Segurança Informática;2;2022
425175;Segurança Aplicada;1;0;0;0;1;Curso Livre em Regime Livre;2;2022
425175;Segurança Aplicada;16;0;2;2;20;Mestrado Bolonha em Segurança Informática;2;2022
425159;Verificação e Validação de Software;1;0;1;0;2;Curso Livre em Regime Livre;2;2022
425159;Verificação e Validação de Software;1;0;0;0;1;Licenciatura Bolonha em Tecnologias de Informação;2;2022
425159;Verificação e Validação de Software;23;0;1;0;24;Mestrado Bolonha em Engenharia Informática;2;2022
425159;Verificação e Validação de Software;10;0;0;0;10;Mestrado Bolonha em Informática;2;2022
425159;Verificação e Validação de Software;0;1;1;0;2;Mestrado Bolonha em Segurança Informática;2;2022
425154;Tecnologias de Segurança;1;0;0;0;1;Licenciatura Bolonha em Tecnologias de Informação;2;2022
425154;Tecnologias de Segurança;24;0;0;3;27;Mestrado Bolonha em Engenharia Informática;2;2022
425154;Tecnologias de Segurança;7;3;0;0;10;Mestrado Bolonha em Informática;2;2022
425151;Técnicas de Interação Avançadas;1;0;0;0;1;Curso Livre em Erasmus;2;2022
425151;Técnicas de Interação Avançadas;2;0;1;0;3;Licenciatura Bolonha em Engenharia Informática;2;2022
425151;Técnicas de Interação Avançadas;1;0;0;0;1;Licenciatura Bolonha em Meteorologia, Oceanografia e Geofísica;2;2022
425151;Técnicas de Interação Avançadas;3;0;2;0;5;Mestrado Bolonha em Engenharia Informática;2;2022
425151;Técnicas de Interação Avançadas;2;0;0;0;2;Mestrado Bolonha em Informática;2;2022
425150;Técnicas de Compilação;0;0;1;0;1;Curso Livre em Erasmus;2;2022
425150;Técnicas de Compilação;6;1;3;0;10;Mestrado Bolonha em Engenharia Informática;2;2022
425150;Técnicas de Compilação;2;1;1;0;4;Mestrado Bolonha em Informática;2;2022
425128;Multimédia;3;0;0;0;3;Curso Livre em Erasmus;2;2022
425128;Multimédia;0;0;1;0;1;Licenciatura Bolonha em Engenharia Informática;2;2022
425128;Multimédia;8;1;3;0;12;Mestrado Bolonha em Engenharia Informática;2;2022
425128;Multimédia;14;0;1;0;15;Mestrado Bolonha em Informática;2;2022
425125;Interação em Linguagem Natural;1;0;0;0;1;Curso Livre em Erasmus;2;2022
425125;Interação em Linguagem Natural;1;0;0;0;1;Mestrado Bolonha em Ciência de Dados;2;2022
425125;Interação em Linguagem Natural;5;0;2;0;7;Mestrado Bolonha em Engenharia Informática;2;2022
425125;Interação em Linguagem Natural;1;0;1;0;2;Mestrado Bolonha em Informática;2;2022
425124;Integração e Processamento Analítico de Informação;1;0;1;0;2;Curso Livre em Erasmus;2;2022
425124;Integração e Processamento Analítico de Informação;0;1;0;0;1;Curso Livre em Regime Livre;2;2022
425124;Integração e Processamento Analítico de Informação;9;1;2;0;12;Mestrado Bolonha em Bioinformática e Biologia Computacional;2;2022
425124;Integração e Processamento Analítico de Informação;15;2;1;0;18;Mestrado Bolonha em Ciência de Dados;2;2022
425124;Integração e Processamento Analítico de Informação;2;0;0;0;2;Mestrado Bolonha em Engenharia Física;2;2022
425124;Integração e Processamento Analítico de Informação;4;3;0;0;7;Mestrado Bolonha em Engenharia Geoespacial;2;2022
425124;Integração e Processamento Analítico de Informação;8;0;1;0;9;Mestrado Bolonha em Engenharia Informática;2;2022
425124;Integração e Processamento Analítico de Informação;7;0;2;0;9;Mestrado Bolonha em Informática;2;2022
425124;Integração e Processamento Analítico de Informação;0;0;1;0;1;Mestrado Bolonha em Sistemas de Informação Geográfica - Tecnologias e Aplicações;2;2022
425118;Deteção e Tolerância a Intrusões;1;1;0;0;2;Mestrado Bolonha em Ciência de Dados;2;2022
425118;Deteção e Tolerância a Intrusões;14;5;0;0;19;Mestrado Bolonha em Engenharia Informática;2;2022
425118;Deteção e Tolerância a Intrusões;3;2;0;0;5;Mestrado Bolonha em Informática;2;2022
425116;Desenho e Análise de Algoritmos;1;0;0;0;1;Curso Livre em Erasmus;2;2022
425116;Desenho e Análise de Algoritmos;1;0;0;0;1;Mestrado Bolonha em Bioinformática e Biologia Computacional;2;2022
425116;Desenho e Análise de Algoritmos;2;1;4;0;7;Mestrado Bolonha em Ciência de Dados;2;2022
425116;Desenho e Análise de Algoritmos;4;0;0;0;4;Mestrado Bolonha em Engenharia Informática;2;2022
425116;Desenho e Análise de Algoritmos;5;0;2;0;7;Mestrado Bolonha em Informática;2;2022
425115;Configuração e Gestão de Sistemas;1;0;0;0;1;Licenciatura Bolonha em Meteorologia, Oceanografia e Geofísica;2;2022
425115;Configuração e Gestão de Sistemas;1;0;0;0;1;Licenciatura Bolonha em Tecnologias de Informação;2;2022
425115;Configuração e Gestão de Sistemas;8;0;0;0;8;Mestrado Bolonha em Engenharia Informática;2;2022
425115;Configuração e Gestão de Sistemas;3;0;1;0;4;Mestrado Bolonha em Informática;2;2022
425115;Configuração e Gestão de Sistemas;10;2;0;0;12;Mestrado Bolonha em Segurança Informática;2;2022
425110;Aplicações na Web;5;0;0;0;5;Curso Livre em Erasmus;2;2022
425110;Aplicações na Web;1;0;2;0;3;Curso Livre em Regime Livre;2;2022
425110;Aplicações na Web;1;0;0;0;1;Licenciatura Bolonha em Engenharia Informática;2;2022
425110;Aplicações na Web;1;0;0;0;1;Licenciatura Bolonha em Meteorologia, Oceanografia e Geofísica;2;2022
425110;Aplicações na Web;1;0;0;0;1;Licenciatura Bolonha em Tecnologias de Informação;2;2022
425110;Aplicações na Web;4;0;1;0;5;Mestrado Bolonha em Bioinformática e Biologia Computacional;2;2022
425110;Aplicações na Web;1;0;0;0;1;Mestrado Bolonha em Ciência Cognitiva;2;2022
425110;Aplicações na Web;10;0;2;0;12;Mestrado Bolonha em Ciência de Dados;2;2022
425110;Aplicações na Web;0;0;2;0;2;Mestrado Bolonha em Engenharia Geoespacial;2;2022
425110;Aplicações na Web;24;0;4;0;28;Mestrado Bolonha em Engenharia Informática;2;2022
425110;Aplicações na Web;21;0;0;0;21;Mestrado Bolonha em Informática;2;2022
425110;Aplicações na Web;1;0;0;0;1;Mestrado Bolonha em Segurança Informática;2;2022
425109;Animação e Ambientes Virtuais;5;0;0;0;5;Curso Livre em Erasmus;2;2022
